date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-01-03 00:00:00,6.7,2.0,9.0,,,7.0,21.7,,,
2010-01-04 00:00:00,2.4,1.0,4.0,,,328.0,16.2,,,
2010-01-05 00:00:00,5.6,2.8,9.0,,,104.0,12.5,,,
2010-01-06 00:00:00,12.1,7.0,15.0,,,182.0,15.2,,,
2010-01-07 00:00:00,14.0,13.0,15.0,,,212.0,12.0,,,
2010-01-08 00:00:00,14.9,10.8,18.0,,,,8.8,,,
2010-01-09 00:00:00,14.5,13.0,16.0,,,,8.6,,,
2010-01-10 00:00:00,13.8,11.0,16.3,,,131.0,13.0,,,
2010-01-11 00:00:00,10.7,9.3,12.2,,,215.0,18.1,,,
2010-01-12 00:00:00,10.8,9.0,12.6,,,181.0,10.8,,,
2010-01-13 00:00:00,9.2,6.9,11.0,,,30.0,14.3,,,
2010-01-14 00:00:00,7.1,6.0,8.6,,,12.0,21.0,,,
2010-01-15 00:00:00,6.1,4.9,7.4,,,12.0,22.6,,,
2010-01-16 00:00:00,5.4,4.2,7.4,,,15.0,24.8,,,
2010-01-17 00:00:00,7.5,5.7,10.0,,,27.0,17.5,,,
2010-01-18 00:00:00,8.8,5.3,10.7,,,15.0,15.3,,,
2010-01-19 00:00:00,1.8,-1.0,5.0,,,315.0,30.3,,,
2010-01-20 00:00:00,1.0,-1.0,3.0,,,342.0,22.3,,,
2010-01-21 00:00:00,2.9,1.0,5.0,,,353.0,18.1,,,
2010-01-22 00:00:00,3.9,2.6,5.1,,,23.0,30.0,,,
2010-01-23 00:00:00,-0.6,-3.3,4.0,,,342.0,46.3,,,
2010-01-24 00:00:00,-2.0,-3.2,-1.0,,,339.0,37.6,,,
2010-01-25 00:00:00,-3.7,-5.0,-2.0,,,341.0,29.6,,,
2010-01-26 00:00:00,-1.2,-6.0,3.0,,,28.0,16.9,,,
2010-01-27 00:00:00,1.4,-0.3,4.0,,,,11.9,,,
2010-01-28 00:00:00,2.4,0.0,5.4,,,,10.8,,,
2010-01-29 00:00:00,5.2,3.0,8.0,,,21.0,16.6,,,
2010-01-30 00:00:00,8.6,4.0,16.0,,,,7.9,,,
2010-01-31 00:00:00,10.3,8.8,12.1,,,175.0,15.0,,,
2010-02-01 00:00:00,10.4,5.2,14.1,,,193.0,25.8,,,
2010-02-02 00:00:00,3.2,1.0,5.0,,,13.0,29.2,,,
2010-02-03 00:00:00,0.4,-1.2,2.5,,,305.0,25.9,,,
2010-02-04 00:00:00,3.5,2.0,6.0,,,267.0,17.5,,,
2010-02-05 00:00:00,1.8,0.0,4.0,,,332.0,17.5,,,
2010-02-06 00:00:00,2.9,-3.0,6.0,,,71.0,10.8,,,
2010-02-07 00:00:00,7.7,5.0,10.0,,,64.0,13.2,,,
2010-02-08 00:00:00,7.0,1.1,12.0,,,33.0,24.8,,,
2010-02-09 00:00:00,0.9,-1.0,2.4,,,345.0,18.4,,,
2010-02-10 00:00:00,6.4,1.7,12.0,,,24.0,13.4,,,
2010-02-11 00:00:00,11.7,10.0,14.0,,,121.0,20.8,,,
2010-02-12 00:00:00,11.1,9.0,13.0,,,154.0,10.6,,,
2010-02-13 00:00:00,10.1,8.0,13.0,,,162.0,17.5,,,
2010-02-14 00:00:00,10.4,7.6,13.0,,,99.0,10.5,,,
2010-02-15 00:00:00,10.0,4.6,13.0,,,326.0,18.3,,,
2010-02-16 00:00:00,6.9,4.0,9.7,,,70.0,7.8,,,
2010-02-17 00:00:00,9.9,5.6,13.0,,,,7.7,,,
2010-02-18 00:00:00,12.4,10.0,16.0,,,,8.0,,,
2010-02-19 00:00:00,11.8,8.0,16.0,,,,8.7,,,
2010-02-20 00:00:00,13.6,10.0,17.5,,,,13.6,,,
2010-02-21 00:00:00,12.5,8.0,14.7,,,234.0,25.6,,,
2010-02-22 00:00:00,7.4,5.0,10.0,,,,7.6,,,
2010-02-23 00:00:00,9.6,5.8,12.0,,,,7.7,,,
2010-02-24 00:00:00,11.9,9.0,16.0,,,160.0,10.8,,,
2010-02-25 00:00:00,11.4,8.4,16.0,,,,14.4,,,
2010-02-26 00:00:00,8.7,8.0,10.0,,,348.0,17.2,,,
2010-02-27 00:00:00,9.7,7.0,12.0,,,144.0,8.6,,,
2010-02-28 00:00:00,8.7,7.3,10.0,,,10.0,18.2,,,
2010-03-01 00:00:00,9.4,6.0,11.7,,,195.0,9.1,,,
2010-03-02 00:00:00,10.8,8.0,16.0,,,,11.6,,,
2010-03-03 00:00:00,9.5,6.8,12.0,,,,14.5,,,
2010-03-04 00:00:00,10.7,7.0,14.0,,,,8.8,,,
2010-03-05 00:00:00,9.3,7.9,11.0,,,,10.0,,,
2010-03-06 00:00:00,4.6,2.0,9.0,,,357.0,23.4,,,
2010-03-07 00:00:00,4.1,-1.0,8.0,,,20.0,16.8,,,
2010-03-08 00:00:00,6.1,2.9,8.0,,,43.0,26.8,,,
2010-03-09 00:00:00,6.9,3.8,9.4,,,7.0,28.1,,,
2010-03-10 00:00:00,6.2,4.0,9.0,,,41.0,26.2,,,
2010-03-11 00:00:00,7.8,6.0,9.0,,,176.0,15.6,,,
2010-03-12 00:00:00,8.2,3.7,11.6,,,,7.2,,,
2010-03-13 00:00:00,9.2,5.8,13.0,,,,9.6,,,
2010-03-14 00:00:00,7.8,6.0,10.0,,,34.0,13.7,,,
2010-03-15 00:00:00,6.4,2.0,9.1,,,282.0,13.2,,,
2010-03-16 00:00:00,6.1,4.0,8.0,,,261.0,14.2,,,
2010-03-17 00:00:00,6.8,4.2,11.0,,,314.0,18.2,,,
2010-03-18 00:00:00,4.3,-2.0,7.0,,,253.0,8.4,,,
2010-03-19 00:00:00,6.7,1.0,11.0,,,,7.7,,,
2010-03-20 00:00:00,7.1,1.0,12.0,,,,6.9,,,
2010-03-21 00:00:00,10.9,6.9,16.0,,,231.0,11.4,,,
2010-03-22 00:00:00,11.9,9.0,16.0,,,,10.0,,,
2010-03-23 00:00:00,13.6,9.6,19.6,,,,15.9,,,
2010-03-24 00:00:00,9.4,9.0,11.0,,,16.0,18.6,,,
2010-03-25 00:00:00,11.0,9.0,15.6,,,24.0,22.1,,,
2010-03-26 00:00:00,9.8,8.0,13.0,,,38.0,20.0,,,
2010-03-27 00:00:00,8.5,7.0,11.0,,,,9.8,,,
2010-03-28 00:00:00,11.2,6.0,17.0,,,,8.0,,,
2010-03-29 00:00:00,8.8,8.0,9.7,,,254.0,13.8,,,
2010-03-30 00:00:00,11.2,9.0,15.1,,,212.0,12.2,,,
2010-03-31 00:00:00,13.2,10.0,16.3,,,,8.3,,,
2010-04-01 00:00:00,14.3,10.1,19.0,,,,9.4,,,
2010-04-02 00:00:00,14.2,10.0,20.8,,,,5.7,,,
2010-04-03 00:00:00,12.6,9.0,16.0,,,,10.0,,,
2010-04-04 00:00:00,13.9,8.0,20.0,,,30.0,15.3,,,
2010-04-05 00:00:00,13.7,6.0,22.0,,,,12.5,,,
2010-04-06 00:00:00,12.6,10.0,18.0,,,,11.6,,,
2010-04-07 00:00:00,10.3,9.0,12.0,,,311.0,21.9,,,
2010-04-08 00:00:00,11.1,9.8,14.0,,,343.0,18.9,,,
2010-04-09 00:00:00,10.3,7.0,14.0,,,352.0,10.1,,,
2010-04-10 00:00:00,10.6,6.0,17.3,,,,9.4,,,
2010-04-11 00:00:00,10.8,8.0,14.0,,,43.0,20.3,,,
2010-04-12 00:00:00,11.6,9.0,14.3,,,23.0,18.4,,,
2010-04-13 00:00:00,12.1,6.0,17.1,,,35.0,15.9,,,
2010-04-14 00:00:00,12.1,9.0,15.1,,,40.0,12.1,,,
2010-04-15 00:00:00,14.4,9.0,20.0,,,,7.9,,,
2010-04-16 00:00:00,17.4,13.0,23.1,,,,6.7,,,
2010-04-17 00:00:00,14.5,12.8,17.0,,,10.0,22.8,,,
2010-04-18 00:00:00,14.6,12.0,18.0,,,40.0,24.3,,,
2010-04-19 00:00:00,13.5,11.0,16.0,,,,11.8,,,
2010-04-20 00:00:00,15.2,12.9,17.5,,,230.0,11.0,,,
2010-04-21 00:00:00,13.0,11.0,15.6,,,330.0,16.2,,,
2010-04-22 00:00:00,13.3,10.9,16.2,,,207.0,11.6,,,
2010-04-23 00:00:00,17.3,11.0,24.0,,,,7.3,,,
2010-04-24 00:00:00,17.5,12.0,24.0,,,,12.5,,,
2010-04-25 00:00:00,15.1,12.0,19.2,,,10.0,21.1,,,
2010-04-26 00:00:00,15.1,12.5,19.0,,,,24.8,,,
2010-04-27 00:00:00,12.9,11.0,15.0,,,35.0,26.1,,,
2010-04-28 00:00:00,12.7,10.0,17.0,,,30.0,19.8,,,
2010-04-29 00:00:00,12.8,9.4,16.0,,,35.0,21.3,,,
2010-04-30 00:00:00,14.0,9.0,19.2,,,,16.7,,,
2010-05-01 00:00:00,14.6,9.0,19.3,,,28.0,15.8,,,
2010-05-02 00:00:00,13.6,9.0,19.0,,,,10.7,,,
2010-05-03 00:00:00,15.3,9.5,21.6,,,,11.6,,,
2010-05-04 00:00:00,16.2,12.0,22.1,,,29.0,15.6,,,
2010-05-05 00:00:00,15.5,11.7,21.0,,,50.0,13.7,,,
2010-05-06 00:00:00,16.1,13.0,20.0,,,,12.3,,,
2010-05-07 00:00:00,17.7,13.0,23.3,,,281.0,11.9,,,
2010-05-08 00:00:00,17.0,13.8,20.0,,,329.0,9.6,,,
2010-05-09 00:00:00,19.7,17.0,24.0,,,31.0,15.0,,,
2010-05-10 00:00:00,17.4,13.6,21.0,,,,8.6,,,
2010-05-11 00:00:00,19.1,14.0,24.0,,,,6.3,,,
2010-05-12 00:00:00,22.7,16.4,28.0,,,,8.5,,,
2010-05-13 00:00:00,24.6,18.0,30.4,,,,8.4,,,
2010-05-14 00:00:00,22.2,18.8,26.0,,,204.0,9.9,,,
2010-05-15 00:00:00,21.1,18.0,23.3,,,138.0,11.3,,,
2010-05-16 00:00:00,21.2,18.0,24.0,,,239.0,23.9,,,
2010-05-17 00:00:00,18.8,16.0,21.0,,,226.0,23.4,,,
2010-05-18 00:00:00,15.4,13.6,17.0,,,252.0,13.3,,,
2010-05-19 00:00:00,16.7,14.0,19.4,,,221.0,11.9,,,
2010-05-20 00:00:00,16.5,14.8,18.1,,,,9.2,,,
2010-05-21 00:00:00,17.9,12.0,22.0,,,,11.1,,,
2010-05-22 00:00:00,16.4,15.0,18.5,,,26.0,12.7,,,
2010-05-23 00:00:00,17.0,14.8,20.1,,,310.0,14.0,,,
2010-05-24 00:00:00,17.9,15.0,22.0,,,207.0,9.5,,,
2010-05-25 00:00:00,19.2,16.0,23.0,,,,10.0,,,
2010-05-26 00:00:00,21.0,17.7,25.1,,,230.0,10.0,,,
2010-05-27 00:00:00,22.2,18.0,27.0,,,,7.5,,,
2010-05-28 00:00:00,22.4,17.0,27.1,,,,7.3,,,
2010-05-29 00:00:00,23.6,21.0,27.0,,,,7.7,,,
2010-05-30 00:00:00,23.3,19.0,27.0,,,,10.2,,,
2010-05-31 00:00:00,24.8,20.8,30.0,,,147.0,9.5,,,
2010-06-01 00:00:00,26.5,23.0,32.0,,,105.0,13.3,,,
2010-06-02 00:00:00,19.2,17.0,21.5,,,,17.2,,,
2010-06-03 00:00:00,19.9,15.0,23.5,,,,7.8,,,
2010-06-04 00:00:00,22.2,18.0,26.0,,,,6.8,,,
2010-06-05 00:00:00,23.2,19.6,29.0,,,,11.3,,,
2010-06-06 00:00:00,20.9,19.0,22.8,,,18.0,21.6,,,
2010-06-07 00:00:00,19.1,17.0,21.0,,,339.0,19.8,,,
2010-06-08 00:00:00,18.6,18.0,19.0,,,280.0,13.2,,,
2010-06-09 00:00:00,20.9,18.0,24.0,,,,11.5,,,
2010-06-10 00:00:00,23.5,19.7,28.0,,,,16.0,,,
2010-06-11 00:00:00,23.5,19.0,30.3,,,348.0,14.8,,,
2010-06-12 00:00:00,23.3,18.9,29.0,,,320.0,11.7,,,
2010-06-13 00:00:00,24.1,21.0,28.0,,,42.0,11.2,,,
2010-06-14 00:00:00,25.3,21.0,32.0,,,19.0,12.0,,,
2010-06-15 00:00:00,25.6,21.0,30.0,,,,8.0,,,
2010-06-16 00:00:00,27.2,23.0,32.0,,,46.0,15.3,,,
2010-06-17 00:00:00,25.5,22.5,29.0,,,32.0,17.4,,,
2010-06-18 00:00:00,24.6,22.7,27.5,,,27.0,19.4,,,
2010-06-19 00:00:00,24.1,20.9,28.1,,,56.0,15.4,,,
2010-06-20 00:00:00,25.2,21.7,31.0,,,,10.2,,,
2010-06-21 00:00:00,25.6,20.0,30.0,,,201.0,9.6,,,
2010-06-22 00:00:00,23.3,20.0,25.0,,,227.0,14.9,,,
2010-06-23 00:00:00,19.8,17.0,22.8,,,243.0,13.9,,,
2010-06-24 00:00:00,18.4,16.4,20.2,,,316.0,17.0,,,
2010-06-25 00:00:00,18.0,16.6,19.0,,,350.0,9.7,,,
2010-06-26 00:00:00,20.5,17.0,23.3,,,,9.6,,,
2010-06-27 00:00:00,22.7,18.5,26.7,,,,8.2,,,
2010-06-28 00:00:00,22.9,19.0,27.0,,,,12.3,,,
2010-06-29 00:00:00,22.0,19.0,24.0,,,,9.0,,,
2010-06-30 00:00:00,22.6,19.0,26.0,,,,7.8,,,
2010-07-01 00:00:00,22.8,18.9,26.0,,,261.0,12.6,,,
2010-07-02 00:00:00,25.1,21.0,30.0,,,,9.2,,,
2010-07-03 00:00:00,25.3,22.8,27.4,,,12.0,22.1,,,
2010-07-04 00:00:00,25.6,22.7,30.1,,,28.0,17.9,,,
2010-07-05 00:00:00,25.3,22.0,28.0,,,,14.6,,,
2010-07-06 00:00:00,24.5,21.0,27.0,,,199.0,10.3,,,
2010-07-07 00:00:00,25.9,22.0,30.0,,,,7.8,,,
2010-07-08 00:00:00,22.5,18.0,26.0,,,357.0,25.9,,,
2010-07-09 00:00:00,19.6,17.0,22.9,,,270.0,17.8,,,
2010-07-10 00:00:00,21.6,19.3,24.0,,,309.0,15.1,,,
2010-07-11 00:00:00,23.0,20.0,25.1,,,,9.4,,,
2010-07-12 00:00:00,24.6,20.0,29.4,,,,9.3,,,
2010-07-13 00:00:00,25.5,21.3,28.0,,,194.0,9.9,,,
2010-07-14 00:00:00,26.4,23.0,30.9,,,,7.5,,,
2010-07-15 00:00:00,26.6,23.0,30.0,,,3.0,16.3,,,
2010-07-16 00:00:00,27.6,24.7,30.6,,,24.0,18.3,,,
2010-07-17 00:00:00,27.5,23.9,31.4,,,25.0,18.2,,,
2010-07-18 00:00:00,27.4,23.8,31.0,,,38.0,16.3,,,
2010-07-19 00:00:00,28.2,25.0,32.2,,,20.0,20.7,,,
2010-07-20 00:00:00,25.1,22.0,28.0,,,,17.1,,,
2010-07-21 00:00:00,25.1,22.0,28.8,,,324.0,13.3,,,
2010-07-22 00:00:00,27.3,23.4,31.0,,,353.0,17.9,,,
2010-07-23 00:00:00,28.5,25.0,33.0,,,16.0,17.4,,,
2010-07-24 00:00:00,26.9,23.7,30.2,,,0.0,11.8,,,
2010-07-25 00:00:00,27.1,23.9,32.0,,,59.0,13.1,,,
2010-07-26 00:00:00,27.3,23.0,31.0,,,34.0,18.1,,,
2010-07-27 00:00:00,25.5,21.0,28.7,,,235.0,14.4,,,
2010-07-28 00:00:00,25.6,22.8,28.0,,,335.0,13.3,,,
2010-07-29 00:00:00,25.3,21.0,28.1,,,22.0,17.4,,,
2010-07-30 00:00:00,25.9,23.0,28.3,,,35.0,20.7,,,
2010-07-31 00:00:00,28.1,25.6,31.6,,,26.0,18.7,,,
2010-08-01 00:00:00,27.5,25.0,31.2,,,289.0,10.9,,,
2010-08-02 00:00:00,27.5,25.0,30.0,,,,11.3,,,
2010-08-03 00:00:00,27.5,24.0,33.0,,,56.0,13.3,,,
2010-08-04 00:00:00,28.5,26.0,33.0,,,46.0,15.0,,,
2010-08-05 00:00:00,28.4,26.0,31.6,,,39.0,14.8,,,
2010-08-06 00:00:00,29.1,24.7,33.5,,,,9.8,,,
2010-08-07 00:00:00,28.9,25.9,32.0,,,,11.0,,,
2010-08-08 00:00:00,28.8,25.9,32.0,,,,12.4,,,
2010-08-09 00:00:00,28.3,26.3,30.4,,,351.0,18.3,,,
2010-08-10 00:00:00,29.2,26.5,32.2,,,6.0,20.5,,,
2010-08-11 00:00:00,28.9,25.0,32.4,,,10.0,16.2,,,
2010-08-12 00:00:00,28.6,24.5,34.0,,,,12.2,,,
2010-08-13 00:00:00,29.4,26.0,35.0,,,65.0,11.4,,,
2010-08-14 00:00:00,29.8,26.0,34.0,,,33.0,18.5,,,
2010-08-15 00:00:00,30.0,27.0,33.4,,,36.0,16.6,,,
2010-08-16 00:00:00,29.9,26.0,34.1,,,30.0,16.2,,,
2010-08-17 00:00:00,30.1,27.0,35.7,,,45.0,15.2,,,
2010-08-18 00:00:00,29.2,26.0,33.0,,,,16.5,,,
2010-08-19 00:00:00,29.2,24.0,34.0,,,,14.9,,,
2010-08-20 00:00:00,28.8,25.7,33.0,,,34.0,17.7,,,
2010-08-21 00:00:00,27.0,25.0,30.0,,,43.0,25.0,,,
2010-08-22 00:00:00,25.7,23.8,28.0,,,23.0,27.6,,,
2010-08-23 00:00:00,26.1,24.0,29.0,,,44.0,22.0,,,
2010-08-24 00:00:00,25.7,22.5,29.0,,,49.0,15.1,,,
2010-08-25 00:00:00,26.1,22.0,30.0,,,,12.1,,,
2010-08-26 00:00:00,26.6,22.0,31.5,,,50.0,13.0,,,
2010-08-27 00:00:00,27.6,24.3,32.0,,,,16.7,,,
2010-08-28 00:00:00,25.7,22.7,29.0,,,150.0,8.8,,,
2010-08-29 00:00:00,26.5,21.5,32.0,,,,13.5,,,
2010-08-30 00:00:00,26.3,24.5,29.0,,,30.0,23.9,,,
2010-08-31 00:00:00,25.7,23.0,28.3,,,158.0,10.0,,,
2010-09-01 00:00:00,19.1,16.0,25.6,,,318.0,23.5,,,
2010-09-02 00:00:00,20.1,16.0,24.0,,,,13.4,,,
2010-09-03 00:00:00,22.7,16.0,28.0,,,46.0,15.9,,,
2010-09-04 00:00:00,24.5,20.9,29.0,,,30.0,16.2,,,
2010-09-05 00:00:00,22.2,20.7,24.1,,,358.0,19.0,,,
2010-09-06 00:00:00,23.7,22.0,26.2,,,26.0,20.7,,,
2010-09-07 00:00:00,23.3,20.7,26.0,,,17.0,16.2,,,
2010-09-08 00:00:00,23.6,18.2,29.0,,,61.0,13.2,,,
2010-09-09 00:00:00,24.4,20.3,30.4,,,41.0,18.4,,,
2010-09-10 00:00:00,23.7,21.0,26.2,,,45.0,29.8,,,
2010-09-11 00:00:00,22.0,18.8,26.0,,,52.0,23.2,,,
2010-09-12 00:00:00,20.8,19.0,22.7,,,18.0,13.8,,,
2010-09-13 00:00:00,21.1,19.0,24.0,,,332.0,14.0,,,
2010-09-14 00:00:00,20.7,17.0,23.8,,,310.0,10.6,,,
2010-09-15 00:00:00,22.0,17.0,26.0,,,,12.3,,,
2010-09-16 00:00:00,22.0,18.0,26.0,,,,11.9,,,
2010-09-17 00:00:00,23.0,19.0,27.4,,,,12.0,,,
2010-09-18 00:00:00,22.2,17.0,27.0,,,,7.4,,,
2010-09-19 00:00:00,24.0,18.8,30.0,,,,10.5,,,
2010-09-20 00:00:00,22.4,19.0,27.0,,,,17.8,,,
2010-09-21 00:00:00,19.9,18.0,21.3,,,0.0,29.9,,,
2010-09-22 00:00:00,20.2,18.0,23.1,,,31.0,18.9,,,
2010-09-23 00:00:00,21.0,18.7,24.0,,,39.0,24.1,,,
2010-09-24 00:00:00,22.1,20.0,24.4,,,36.0,23.4,,,
2010-09-25 00:00:00,22.1,18.0,26.0,,,98.0,7.9,,,
2010-09-26 00:00:00,24.7,21.3,30.0,,,110.0,9.8,,,
2010-09-27 00:00:00,23.6,20.0,27.0,,,,8.3,,,
2010-09-28 00:00:00,23.0,20.0,27.0,,,196.0,10.4,,,
2010-09-29 00:00:00,22.6,20.0,25.0,,,,5.7,,,
2010-09-30 00:00:00,18.9,17.0,21.2,,,332.0,16.6,,,
2010-10-01 00:00:00,18.2,15.0,21.0,,,,13.9,,,
2010-10-02 00:00:00,17.8,14.0,20.6,,,,12.5,,,
2010-10-03 00:00:00,16.0,12.0,20.0,,,359.0,14.3,,,
2010-10-04 00:00:00,16.2,14.0,19.4,,,45.0,16.9,,,
2010-10-05 00:00:00,16.6,12.0,20.1,,,63.0,14.9,,,
2010-10-06 00:00:00,16.4,14.0,19.0,,,60.0,16.1,,,
2010-10-07 00:00:00,15.3,14.0,17.0,,,37.0,21.3,,,
2010-10-08 00:00:00,11.5,10.8,14.7,,,337.0,28.8,,,
2010-10-09 00:00:00,11.0,8.2,13.0,,,284.0,25.0,,,
2010-10-10 00:00:00,13.1,9.9,16.0,,,252.0,13.9,,,
2010-10-11 00:00:00,13.8,8.5,17.0,,,,7.7,,,
2010-10-12 00:00:00,15.7,14.6,17.0,,,,6.7,,,
2010-10-13 00:00:00,16.7,15.0,19.0,,,,8.5,,,
2010-10-14 00:00:00,17.0,16.0,18.0,,,,14.0,,,
2010-10-15 00:00:00,16.2,15.0,17.0,,,23.0,14.0,,,
2010-10-16 00:00:00,17.2,15.0,20.0,,,,9.0,,,
2010-10-17 00:00:00,18.4,15.8,22.0,,,,5.5,,,
2010-10-18 00:00:00,18.4,16.0,22.0,,,,10.6,,,
2010-10-19 00:00:00,20.2,17.8,23.0,,,177.0,15.8,,,
2010-10-20 00:00:00,19.2,16.2,22.0,,,189.0,10.9,,,
2010-10-21 00:00:00,19.2,14.0,23.0,,,224.0,22.9,,,
2010-10-22 00:00:00,14.3,12.0,16.0,,,25.0,23.2,,,
2010-10-23 00:00:00,14.3,13.7,16.0,,,13.0,19.9,,,
2010-10-24 00:00:00,16.4,14.0,20.7,,,42.0,15.4,,,
2010-10-25 00:00:00,15.4,11.6,18.0,,,,7.6,,,
2010-10-26 00:00:00,17.5,16.0,20.0,,,,6.1,,,
2010-10-27 00:00:00,15.6,14.0,17.1,,,25.0,21.1,,,
2010-10-28 00:00:00,12.3,10.9,15.0,,,18.0,32.7,,,
2010-10-29 00:00:00,9.5,8.0,11.0,,,355.0,31.3,,,
2010-10-30 00:00:00,10.4,7.8,14.0,,,2.0,15.0,,,
2010-10-31 00:00:00,12.4,7.0,18.0,,,27.0,12.8,,,
2010-11-01 00:00:00,13.2,9.0,17.0,,,,10.7,,,
2010-11-02 00:00:00,13.3,10.0,16.4,,,353.0,9.7,,,
2010-11-03 00:00:00,12.9,8.0,17.0,,,,6.0,,,
2010-11-04 00:00:00,13.1,11.9,15.0,,,241.0,8.5,,,
2010-11-05 00:00:00,12.7,11.8,14.0,,,,6.2,,,
2010-11-06 00:00:00,12.4,11.0,15.0,,,,5.7,,,
2010-11-07 00:00:00,13.1,10.9,17.0,,,215.0,8.2,,,
2010-11-08 00:00:00,16.4,12.0,21.0,,,,8.2,,,
2010-11-09 00:00:00,19.4,15.5,22.0,,,218.0,17.9,,,
2010-11-10 00:00:00,19.7,18.2,22.0,,,194.0,27.6,,,
2010-11-11 00:00:00,19.0,16.8,22.4,,,220.0,11.8,,,
2010-11-12 00:00:00,17.1,14.5,21.0,,,,5.3,,,
2010-11-13 00:00:00,16.9,12.0,20.0,,,,5.2,,,
2010-11-14 00:00:00,17.6,12.0,22.5,,,,6.2,,,
2010-11-15 00:00:00,18.5,13.0,24.0,,,,9.6,,,
2010-11-16 00:00:00,15.8,13.0,19.0,,,,9.0,,,
2010-11-17 00:00:00,16.1,13.0,19.7,,,,5.4,,,
2010-11-18 00:00:00,16.0,14.0,19.0,,,,7.9,,,
2010-11-19 00:00:00,15.1,11.0,18.0,,,224.0,7.3,,,
2010-11-20 00:00:00,13.7,10.9,17.0,,,,7.8,,,
2010-11-21 00:00:00,12.8,9.1,16.0,,,,7.8,,,
2010-11-22 00:00:00,12.9,9.0,16.0,,,,7.0,,,
2010-11-23 00:00:00,17.1,14.0,22.0,,,154.0,18.3,,,
2010-11-24 00:00:00,16.0,15.0,18.0,,,204.0,27.3,,,
2010-11-25 00:00:00,14.5,12.3,16.0,,,207.0,15.0,,,
2010-11-26 00:00:00,15.8,13.9,17.3,,,191.0,22.8,,,
2010-11-27 00:00:00,17.4,13.5,19.7,,,212.0,31.7,,,
2010-11-28 00:00:00,16.0,12.9,20.0,,,,9.9,,,
2010-11-29 00:00:00,19.3,17.0,22.0,,,198.0,26.0,,,
2010-11-30 00:00:00,17.9,16.8,19.0,,,212.0,15.5,,,
2010-12-01 00:00:00,18.0,16.9,19.5,,,208.0,18.7,,,
2010-12-02 00:00:00,19.7,19.0,21.0,,,211.0,23.2,,,
2010-12-03 00:00:00,19.5,17.0,22.0,,,,9.7,,,
2010-12-04 00:00:00,18.0,15.4,20.0,,,,9.0,,,
2010-12-05 00:00:00,10.3,7.0,20.0,,,342.0,28.5,,,
2010-12-06 00:00:00,8.9,6.8,12.0,,,,9.6,,,
2010-12-07 00:00:00,10.5,6.0,13.0,,,208.0,11.4,,,
2010-12-08 00:00:00,13.4,12.0,15.0,,,197.0,17.8,,,
2010-12-09 00:00:00,15.2,13.9,17.0,,,195.0,18.6,,,
2010-12-10 00:00:00,7.7,3.0,16.7,,,337.0,31.3,,,
2010-12-11 00:00:00,3.9,2.5,5.5,,,356.0,42.3,,,
2010-12-12 00:00:00,2.7,0.2,4.0,,,332.0,28.6,,,
2010-12-13 00:00:00,4.6,-1.0,7.0,,,132.0,16.3,,,
2010-12-14 00:00:00,5.3,3.0,7.7,,,342.0,15.8,,,
2010-12-15 00:00:00,5.0,2.9,7.0,,,7.0,22.5,,,
2010-12-16 00:00:00,7.6,4.0,10.3,,,30.0,19.4,,,
2010-12-17 00:00:00,5.1,2.0,10.0,,,321.0,15.7,,,
2010-12-18 00:00:00,9.2,2.0,12.2,,,207.0,24.4,,,
2010-12-19 00:00:00,9.3,6.8,13.0,,,101.0,23.3,,,
2010-12-20 00:00:00,10.8,5.7,15.0,,,,8.9,,,
2010-12-21 00:00:00,14.3,12.0,17.0,,,,10.4,,,
2010-12-22 00:00:00,13.3,7.9,18.0,,,,5.6,,,
2010-12-23 00:00:00,12.5,8.0,16.0,,,,5.0,,,
2010-12-24 00:00:00,13.3,11.0,15.3,,,,8.2,,,
2010-12-25 00:00:00,15.2,13.0,17.0,,,177.0,18.3,,,
2010-12-26 00:00:00,14.6,12.5,17.0,,,195.0,11.2,,,
2010-12-27 00:00:00,12.2,10.6,14.2,,,,12.2,,,
2010-12-28 00:00:00,6.2,5.0,9.0,,,2.0,30.0,,,
2010-12-29 00:00:00,5.2,4.0,6.0,,,3.0,25.3,,,
2010-12-30 00:00:00,5.6,4.0,7.0,,,10.0,21.6,,,
2010-12-31 00:00:00,4.5,1.0,7.2,,,16.0,11.5,,,
2011-01-01 00:00:00,4.0,-0.5,7.4,,,247.0,10.4,,,
2011-01-02 00:00:00,8.4,6.7,10.2,,,176.0,17.6,,,
2011-01-03 00:00:00,8.0,5.0,10.0,,,,17.5,,,
2011-01-04 00:00:00,5.1,4.5,6.0,,,358.0,27.8,,,
2011-01-05 00:00:00,6.1,4.7,8.0,,,48.0,21.4,,,
2011-01-06 00:00:00,3.6,0.0,5.2,,,326.0,13.3,,,
2011-01-07 00:00:00,5.4,1.0,9.3,,,19.0,9.4,,,
2011-01-08 00:00:00,5.3,0.7,9.0,,,,6.6,,,
2011-01-09 00:00:00,6.3,1.6,9.3,,,,5.1,,,
2011-01-10 00:00:00,7.5,3.0,11.0,,,,7.3,,,
2011-01-11 00:00:00,8.3,4.0,13.0,,,32.0,9.5,,,
2011-01-12 00:00:00,9.8,5.0,13.0,,,60.0,10.7,,,
2011-01-13 00:00:00,8.6,6.7,10.5,,,13.0,15.4,,,
2011-01-14 00:00:00,8.5,7.0,10.0,,,,6.7,,,
